Date,Open,High,Low,Close,Volume,Adj_Close
2012-06-07,133.4700012,133.5299988,131.7799988,132.0500031,184772700,104.1833038
2012-06-08,131.7100067,133.1300049,131.2899933,133.1000061,143915400,105.0117645
2012-06-11,134.1699982,134.25,131.2799988,131.4100037,169756100,103.67836
2012-06-12,131.7899933,133.0099945,131.1600037,132.9199982,181931800,104.8697357
2012-06-13,132.5299988,133.3600006,131.6199951,132.0700073,172223900,104.1991272
2012-06-14,132.3399963,134,131.9799957,133.4700012,230615500,105.3036499
2012-06-15,133.3800049,134.2599945,133.1000061,134.1399994,169444500,106.3806152
2012-06-18,133.5800018,134.7299957,133.2799988,134.3999939,131360900,106.5868225
2012-06-19,135.0800018,136.25,134.3699951,135.6999969,137382600,107.6177979
2012-06-20,135.7100067,136.1000061,134.2700043,135.4799957,206451800,107.4433365
2012-06-21,135.6399994,135.7799988,132.3300018,132.4400024,205272200,105.0324173
2012-06-22,133.1300049,133.7100067,132.6199951,133.4600067,130029200,105.8413315
2012-06-25,132.0500031,132.1000061,130.8500061,131.3200073,146375700,104.1442108
2012-06-26,131.6999969,132.3800049,130.9299927,131.9799957,141634000,104.6676102
2012-06-27,132.4199982,133.4299927,131.9700012,133.1699982,108088000,105.6113663
2012-06-28,132.2899933,132.9900055,131.2799988,132.7899933,169242100,105.3100128
2012-06-29,135.1999969,136.2700043,134.8500061,136.1000061,212250900,107.9350128
2012-07-02,136.4799957,136.6499939,135.5200043,136.5099945,129524500,108.2601624
2012-07-03,136.4799957,137.5099945,136.3399963,137.4100037,80450000,108.9739532
2012-07-05,136.8999939,137.8000031,136.2899933,136.7899933,126177500,108.4822083
2012-07-06,135.4700012,135.7700043,134.8500061,135.4900055,151192100,107.4512558
2012-07-09,135.3800049,135.5700073,134.6999969,135.3200073,103780500,107.3164597
2012-07-10,136.0099945,136.2299957,133.6799927,134.1399994,167884800,106.3806152
2012-07-11,134.2100067,134.6000061,133.3800049,134.1600037,141733400,106.396431
2012-07-12,133.3800049,134.2299957,132.6000061,133.5099945,143583200,105.881012
2012-07-13,133.8600006,135.8899994,133.8399963,135.75,129642600,107.6574097
2012-07-16,135.4400024,135.8300018,134.8999939,135.4299927,97525200,107.4036713
2012-07-17,135.9700012,136.6399994,134.5500031,136.3600006,138860300,108.1412354
2012-07-18,136.0399933,137.6399994,135.9600067,137.3699951,113349700,108.9422073
2012-07-19,137.6499939,138.1799927,137.2100067,137.7299957,129847300,109.2277374
2012-07-20,136.9499969,137.1600037,136.3200073,136.4700012,142904500,108.2284775
2012-07-23,134.4700012,136.3800049,133.8399963,135.0899963,145210900,107.1340179
2012-07-24,135.1900024,135.25,133.0299988,133.9299927,173301200,106.2140884
2012-07-25,134.2100067,134.5599976,133.25,133.9600067,129122300,106.2378616
2012-07-26,135.8899994,136.4600067,135.2599945,136.1699982,156526500,107.990509
2012-07-27,136.8899994,139.0700073,136.1399994,138.6799927,236768900,109.9811096
2012-07-30,138.5200043,139.3399963,138.2700043,138.6799927,106782000,109.9811096
2012-07-31,138.4900055,138.8699951,137.7100067,137.7100067,120575900,109.2118378
2012-08-01,138.6999969,138.7299957,137.3999939,137.5899963,138293800,109.1166687
2012-08-02,136.5500031,137.5700073,135.5800018,136.6399994,199556600,108.3632584
2012-08-03,138.5599976,139.6399994,136.6799927,139.3500061,157825000,110.5124359
2012-08-06,139.7200012,140.1699982,139.5599976,139.6199951,86326200,110.7265396
2012-08-07,140.1799927,140.9199982,140.0299988,140.3200073,109545100,111.2817154
2012-08-08,139.8500061,140.6499939,139.8099976,140.4900055,89754700,111.4165421
2012-08-09,140.2899933,140.8899994,140.1499939,140.6100006,90291700,111.5117111
2012-08-10,140.0399933,140.8899994,139.8099976,140.8399963,99792700,111.6940842
2012-08-13,140.6000061,140.8399963,140.0399933,140.7700043,79426900,111.6385956
2012-08-14,141.2899933,141.3800049,140.3699951,140.7899933,102379400,111.6544342
2012-08-15,140.6399994,141.1900024,140.5500031,140.9499969,71085900,111.7813339
2012-08-16,141.1499939,142.1600037,140.8000031,141.9900055,112014200,112.6061172
2012-08-17,142.2299957,142.3000031,141.8600006,142.1799927,90813700,112.7567749
2012-08-20,141.9799957,142.2200012,141.5899963,142.1900024,78255700,112.76474
2012-08-21,142.5399933,143.0899963,141.4499969,141.7599945,105581100,112.4237137
2012-08-22,141.3999939,142.0500031,141.0700073,141.8200073,133243500,112.4712982
2012-08-23,141.4700012,141.4799957,140.4400024,140.6600037,111466400,111.5513382
2012-08-24,140.3099976,141.8300018,140.2200012,141.5099945,99481200,112.2254486
2012-08-27,141.8899994,142.0800018,141.3399963,141.5399933,68785900,112.2492294
2012-08-28,141.1799927,141.8399963,140.9700012,141.3999939,75689600,112.1382294
2012-08-29,141.5200043,141.8899994,141.1199951,141.5099945,65421300,112.2254486
2012-08-30,140.8999939,140.9400024,140.1900024,140.4900055,96589900,111.4165421
2012-08-31,141.2899933,141.8200073,140.3600006,141.1600037,151970400,111.9479065
2012-09-04,141.0399933,141.4600067,140.1300049,141.0299988,120226200,111.8447723
2012-09-05,141.0899963,141.4700012,140.6300049,140.9100037,100660300,111.7496033
2012-09-06,141.7599945,143.7799988,141.75,143.7700043,158272500,114.0177917
2012-09-07,144.0099945,144.3899994,143.8800049,144.3300018,107272100,114.4618607
2012-09-10,144.1900024,144.4400024,143.4600067,143.5099945,86458500,113.8115387
2012-09-11,143.6000061,144.3699951,143.5599976,143.9100037,88760000,114.1288071
2012-09-12,144.3899994,144.5500031,143.8999939,144.3899994,87640900,114.5094757
2012-09-13,144.3699951,147.0399933,143.9900055,146.5899963,225470200,116.2541962
2012-09-14,146.8800049,148.1100006,146.7599945,147.2400055,169777000,116.7696838
2012-09-17,146.9400024,147.1900024,146.3699951,146.7400055,119427800,116.3731689
2012-09-18,146.4900055,146.8099976,146.25,146.6199951,98326600,116.2779694
2012-09-19,146.7899933,147.1699982,146.4100037,146.6999969,128318300,116.3414383
2012-09-20,146.0299988,146.7899933,145.6300049,146.7100067,154009800,116.3493576
2012-09-21,146.6399994,146.6699982,145.8099976,145.8699951,108737500,116.300705
2012-09-24,145.1499939,145.9799957,145.0399933,145.6499939,95682000,116.1253281
2012-09-25,145.9600067,146.2400055,144.0599976,144.1000061,133165200,114.8895569
2012-09-26,144.0700073,144.1100006,142.9499969,143.2899933,146502200,114.2436905
2012-09-27,143.8899994,144.9700012,143.5099945,144.6399994,111830300,115.3200226
2012-09-28,144.0899963,144.5599976,143.4600067,143.9700012,150696100,114.7858963
2012-10-01,144.5200043,145.6900024,144.0099945,144.3500061,135911200,115.0888519
2012-10-02,144.9199982,145.1499939,143.8300018,144.5,113422200,115.2084579
2012-10-03,144.8899994,145.4299927,144.1300049,145.0899963,121283100,115.6788025
2012-10-04,145.6399994,146.3399963,145.4400024,146.1300049,124311600,116.5080109
2012-10-05,146.9100037,147.1600037,145.6999969,146.1399994,124842100,116.5159531
2012-10-08,145.6000061,146.1199951,145.3099976,145.6399994,78415400,116.1173325
2012-10-09,145.5299988,145.6499939,144.1499939,144.1999969,148872900,114.9692154
2012-10-10,144.1799927,144.3200073,143.0899963,143.2799988,124247500,114.2357483
2012-10-11,144.2799988,144.4900055,143.3300018,143.3600006,123601500,114.2995377
2012-10-12,143.4600067,143.9499969,142.5800018,142.8899994,124181900,113.9247665
2012-10-15,143.2299957,144.2299957,142.7700043,144.0800018,107689100,114.8735657
2012-10-16,144.7599945,145.6399994,144.6600037,145.5399933,108815500,116.0376282
2012-10-17,145.6399994,146.3200073,145.4199982,146.1999969,128834100,116.5638046
2012-10-18,145.8200073,146.5200043,145.3300018,145.8200073,148108500,116.2608719
2012-10-19,145.5500031,145.5599976,143.0500031,143.3899994,185645200,114.3234406
2012-10-22,143.1499939,143.6699982,142.2799988,143.4100037,125578600,114.339386
2012-10-23,141.8600006,142.0599976,140.8300018,141.4199982,192056300,112.7527542
2012-10-24,141.9299927,142.1000061,140.8000031,141.0200043,120179400,112.433876
2012-10-25,142.0200043,142.2799988,140.5700073,141.4299927,134457400,112.7607269
2012-10-26,141.3000031,141.8399963,140.3899994,141.3500061,146023500,112.6969604
2012-10-31,141.8500061,142.0299988,140.6799927,141.3500061,103438500,112.6969604
2012-11-01,141.6499939,143.0099945,141.5200043,142.8300018,100995600,113.8769608
2012-11-02,143.6799927,143.7200012,141.4100037,141.5599976,137702200,112.8643723
2012-11-05,141.3500061,142.1699982,140.9299927,141.8500061,98378500,113.0956116
2012-11-06,142.2799988,143.5200043,142.1300049,142.9600067,107068100,113.9806061
2012-11-07,141.6600037,141.6799927,139.0599976,139.7200012,264304500,111.3973846
2012-11-08,139.6999969,140.4100037,137.9299927,138.0399933,181517300,110.0579071
2012-11-09,137.6199951,139.4400024,137.5500031,138.1600037,201055300,110.1536407
2012-11-12,138.5899963,138.8099976,137.9600067,138.2700043,97677500,110.241333
2012-11-13,137.5399933,139.25,137.3600006,137.7899933,123018300,109.8585968
2012-11-14,138.2100067,138.4299927,135.6199951,135.9299927,191505000,108.3756485
2012-11-15,135.9799957,136.4900055,135.1799927,135.6999969,178128400,108.1922989
2012-11-16,135.8999939,136.6399994,134.6999969,136.3699951,239483900,108.7264328
2012-11-19,137.8999939,139.1499939,136.4100037,139.1300049,151495800,110.9269867
2012-11-20,138.9100037,139.4199982,138.0800018,139.1900024,119807400,110.9748306
2012-11-21,139.3099976,139.5700073,139.0299988,139.4499969,81710800,111.1820831
2012-11-23,140.1300049,141.3999939,140.0399933,141.3500061,65409200,112.6969604
2012-11-26,140.6499939,141.3600006,140.1900024,141.0500031,100124400,112.4577866
2012-11-27,140.9100037,141.3899994,140.2400055,140.3300018,128646200,111.8836899
2012-11-28,139.7599945,141.5399933,139,141.4600067,177086500,112.7846527
2012-11-29,141.9900055,142.5099945,141.3699951,142.1199951,151085900,113.3108673
2012-11-30,142.1399994,142.4199982,141.6600037,142.1499939,136568300,113.334816
2012-12-03,142.8000031,142.9199982,141.3399963,141.4499969,124656300,112.7766876
2012-12-04,141.4400024,141.8699951,140.8699951,141.25,127512200,112.6172409
2012-12-05,141.3699951,142.1600037,140.3699951,141.5,147300500,112.8165817
2012-12-06,141.3699951,142.0399933,141.1600037,141.9799957,103220600,113.199234
2012-12-07,142.5299988,142.6900024,141.6699982,142.4100037,108726400,113.542099
2012-12-10,142.2100067,142.8099976,142.1499939,142.4700012,98840700,113.5899429
2012-12-11,143.0599976,144.1100006,142.9900055,143.4400024,152570400,114.363327
2012-12-12,144,144.5500031,143.3099976,143.5099945,145880100,114.4190903
2012-12-13,143.4199982,143.8300018,142.2700043,142.6300049,135715000,113.7174606
2012-12-14,142.3200073,142.5800018,141.8800049,142.1000061,137701700,113.2949295
2012-12-17,142.4700012,143.8500061,142.4299927,143.7700043,143238200,114.6264496
2012-12-18,144,145.5,143.7899933,145.3699951,177762800,115.9020844
2012-12-19,145.5299988,145.5800018,144.2400055,144.2899933,150895400,115.0409698
2012-12-20,144.3800049,145.1399994,143.9799957,145.1199951,168487000,115.7027664
2012-12-21,142.1699982,144.0899963,141.9400024,142.7899933,245883800,114.6525345
2012-12-24,142.4799957,142.5599976,142.1900024,142.3500061,53874600,114.2992096
2012-12-26,142.6399994,142.7100067,141.3500061,141.75,106947700,113.8174438
2012-12-27,141.7899933,142.0800018,139.9199982,141.5599976,167920600,113.6648865
2012-12-28,140.6399994,141.4199982,139.8699951,140.0299988,148806700,112.4363632
2012-12-31,139.6600037,142.5599976,139.5399933,142.4100037,243935200,114.3473816
2013-01-02,145.1100006,146.1499939,144.7299957,146.0599976,192059000,117.2781067
2013-01-03,145.9900055,146.3699951,145.3399963,145.7299957,144761800,117.0131683
2013-01-04,145.9700012,146.6100006,145.6699982,146.3699951,116817700,117.5270233
2013-01-07,145.8500061,146.1100006,145.4299927,145.9700012,110002500,117.2058563
2013-01-08,145.7100067,145.9100037,144.9799957,145.5500031,121265100,116.8685989
2013-01-09,145.8699951,146.3200073,145.6399994,145.9199982,90745600,117.1657028
2013-01-10,146.7299957,147.0899963,145.9700012,147.0800018,130735400,118.0970688
2013-01-11,147.0399933,147.1499939,146.6100006,147.0700073,113917300,118.0890808
2013-01-14,146.8899994,147.0700073,146.4299927,146.9700012,89567200,118.0087738
2013-01-15,146.2899933,147.2100067,146.1999969,147.0700073,93172600,118.0890808
2013-01-16,146.7700043,147.2799988,146.6100006,147.0500031,104849500,118.0730515
2013-01-17,147.6999969,148.4199982,147.1499939,148,133833500,118.8358383
2013-01-18,147.9700012,148.4900055,147.4299927,148.3300018,169906000,119.1008377
2013-01-22,148.3300018,149.1300049,147.9799957,149.1300049,111797300,119.7431335
2013-01-23,149.1300049,149.5,148.8600006,149.3699951,104596100,119.9359055
2013-01-24,149.1499939,150.1399994,149.0099945,149.4100037,146426400,119.9680099
2013-01-25,149.8800049,150.25,149.3699951,150.25,147211600,120.6424561
2013-01-28,150.2899933,150.3300018,149.5099945,150.0700073,113357700,120.4979858
2013-01-29,149.7700043,150.8500061,149.6699982,150.6600037,105694400,120.9716797
2013-01-30,150.6399994,150.9400024,149.9299927,150.0700073,137447700,120.4979858
2013-01-31,149.8899994,150.3800049,149.6000061,149.6999969,108975800,120.2008667
2013-02-01,150.6499939,151.4199982,150.3899994,151.2400055,131173000,121.4373932
2013-02-04,150.3200073,151.2700043,149.4299927,149.5399933,159073600,120.0723648
2013-02-05,150.3500061,151.4799957,150.2899933,151.0500031,113912400,121.2848053
2013-02-06,150.5200043,151.2599945,150.4100037,151.1600037,138762800,121.3731308
2013-02-07,151.2100067,151.3500061,149.8600006,150.9600067,162490000,121.2125854
2013-02-08,151.2200012,151.8899994,151.2200012,151.8000031,103133700,121.887001
2013-02-11,151.7400055,151.8999939,151.3899994,151.7700043,73775000,121.8629456
2013-02-12,151.7799988,152.3000031,151.6100006,152.0200043,65392700,122.0637131
2013-02-13,152.3300018,152.6100006,151.7200012,152.1499939,82322600,122.1680679
2013-02-14,151.6900024,152.4700012,151.5200043,152.2899933,80834300,122.2804718
2013-02-15,152.4299927,152.5899963,151.5500031,152.1100006,215226500,122.1358948
2013-02-19,152.3699951,153.2799988,152.1600037,153.25,95105400,123.0513306
2013-02-20,153.1399994,153.1900024,151.2599945,151.3399963,160574800,121.5177155
2013-02-21,150.9600067,151.4199982,149.9400024,150.4199982,183257000,120.7789764
2013-02-22,151.1499939,151.8899994,150.4900055,151.8899994,106356600,121.9593201
2013-02-25,152.6300049,152.8600006,149,149,245824800,119.6387329
2013-02-26,149.7200012,150.1999969,148.7299957,150.0200043,186596200,120.4578247
2013-02-27,149.8899994,152.3300018,149.7599945,151.9100037,150781900,121.9753113
2013-02-28,151.8999939,152.8699951,151.4100037,151.6100006,126866000,121.73452
2013-03-01,151.0899963,152.3399963,150.4100037,152.1100006,170634800,122.1358948
2013-03-04,151.7599945,152.9199982,151.5200043,152.9199982,99010200,122.7862854
2013-03-05,153.6600037,154.6999969,153.6399994,154.2899933,121431900,123.8863678
2013-03-06,154.8399963,154.9199982,154.1600037,154.5,94469900,124.0550003
2013-03-07,154.6999969,154.9799957,154.5200043,154.7799988,86101400,124.2797699
2013-03-08,155.4600067,155.6499939,154.6600037,155.4400024,123477800,124.8097839
2013-03-11,155.3200073,156.0399933,155.1300049,156.0299988,83746800,125.2835083
2013-03-12,155.9199982,156.1000061,155.2100067,155.6799927,105755800,125.0024338
2013-03-13,155.7599945,156.1199951,155.2299957,155.8999939,92550900,125.1790619
2013-03-14,156.3099976,156.8000031,155.9100037,156.7299957,126329900,125.8455505
2013-03-15,155.8500061,156.0399933,155.3099976,155.8300018,138601100,125.6793823
2013-03-18,154.3399963,155.6399994,154.1999969,154.9700012,126704300,124.9858475
2013-03-19,155.3000031,155.5099945,153.5899963,154.6100006,167567300,124.6954803
2013-03-20,155.5200043,155.9499969,155.2599945,155.6900024,113759300,125.5664444
2013-03-21,154.7599945,155.6399994,154.1000061,154.3600006,128605000,124.4938278
2013-03-22,154.8500061,155.6000061,154.7299957,155.6000061,111163600,125.4939575
2013-03-25,156.0099945,156.2700043,154.3500061,154.9499969,151322300,124.9696579
2013-03-26,155.5899963,156.2299957,155.4199982,156.1900024,86856600,125.9697571
2013-03-27,155.2599945,156.2400055,155,156.1900024,99950600,125.9697571
2013-03-28,156.0899963,156.8500061,155.75,156.6699982,102932800,126.3568268
2013-04-01,156.5899963,156.9100037,155.6699982,156.0500031,99194100,125.856781
2013-04-02,156.6100006,157.2100067,156.3699951,156.8200073,101504300,126.4778976
